count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
457;0;2;0;11;31;65;1
458;0;2;1;43;43;11;0
459;1;0;0;51;51;43;1
460;2;1;1;42;42;51;0
461;0;2;0;65;65;42;0
462;1;0;0;11;61;65;1
463;1;0;1;65;65;11;0
464;2;1;0;11;42;65;1
465;2;1;1;52;52;11;0
466;0;2;0;64;64;52;0
467;1;0;0;65;52;64;1
468;1;0;1;53;53;65;0
469;2;1;0;61;61;53;0
470;0;2;0;62;32;61;1
471;0;2;1;61;61;62;0
472;1;0;0;11;11;61;0
473;2;1;0;22;31;11;1
474;2;1;1;64;64;22;0
475;0;2;0;55;55;64;0
476;1;0;0;66;11;55;1
477;1;0;1;21;21;66;0
478;2;1;1;42;42;21;0
479;0;2;0;53;53;42;0
480;1;0;0;54;32;53;1
481;1;0;1;54;54;54;0
482;2;1;0;61;61;54;1
483;0;2;1;61;61;61;0
484;1;0;0;62;41;61;1
485;1;0;1;66;66;62;0
486;2;1;0;21;31;66;1
487;2;1;1;41;41;21;0
488;0;2;0;53;53;41;0
489;1;0;0;54;42;53;1
490;1;0;1;42;42;54;0
491;2;1;0;22;22;42;0
492;0;2;0;33;32;22;1
493;0;2;1;62;62;33;0
494;1;0;0;21;21;62;0
495;2;1;1;31;31;21;0
496;0;2;0;32;31;31;0
497;1;0;0;41;31;32;0
498;2;1;0;42;42;41;1
499;0;2;1;21;21;42;0
500;1;0;1;64;64;21;0
501;2;1;0;65;65;64;1
502;0;2;1;52;52;65;0
503;1;0;0;53;51;52;1
504;1;0;1;44;44;53;0
505;2;1;0;55;53;44;1
506;2;1;1;21;21;55;0
507;0;2;1;43;43;21;0
508;1;0;0;53;53;43;0
509;2;1;0;11;11;53;0
510;0;2;0;22;11;11;1
511;0;2;1;21;21;22;0
512;1;0;1;41;41;21;0
513;2;1;0;42;42;41;1
514;0;2;1;63;63;42;0
515;1;0;0;33;33;63;0
516;2;1;0;44;54;33;1
517;2;1;1;22;22;44;0
518;0;2;0;33;54;22;1
519;0;2;1;62;62;33;0
