count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
276;2;1;1;21;21;33;0
277;0;2;0;21;21;33;1
278;0;2;1;21;21;21;0
279;1;0;0;21;21;21;1
280;1;0;1;32;32;21;0
281;2;1;0;55;32;32;0
282;0;2;0;21;61;55;0
283;1;0;0;21;61;55;1
284;0;2;1;21;21;21;0
285;1;0;0;21;21;21;1
286;1;0;1;21;21;21;0
287;2;1;0;21;21;21;1
288;2;1;1;41;41;21;0
289;0;2;0;52;52;41;0
290;1;0;0;52;52;41;1
291;1;0;1;42;42;52;0
292;2;1;0;42;42;52;1
293;2;1;1;22;22;42;0
294;0;2;0;21;62;22;0
295;1;0;0;21;62;22;1
296;0;2;1;61;61;21;0
297;1;0;0;11;51;61;0
298;2;1;0;11;51;61;1
299;1;0;1;33;33;11;0
300;2;1;0;44;22;33;0
301;0;2;0;21;32;44;0
302;1;0;0;21;32;44;1
303;0;2;1;42;42;21;0
304;1;0;0;42;42;21;1
305;1;0;1;43;43;42;0
306;2;1;0;43;43;42;1
307;2;1;1;54;54;43;0
308;0;2;0;61;61;54;0
309;1;0;0;22;52;61;0
310;2;1;0;22;52;61;1
311;1;0;1;63;63;22;0
312;2;1;0;44;61;63;0
313;0;2;0;44;61;63;1
314;2;1;1;11;11;44;0
315;0;2;0;11;11;44;1
316;0;2;1;62;62;11;0
317;1;0;0;63;62;62;0
318;2;1;0;63;62;62;1
319;1;0;1;61;61;63;0
320;2;1;0;61;61;63;1
321;2;1;1;32;32;61;0
322;0;2;0;33;32;32;0
323;1;0;0;21;21;33;0
324;2;1;0;21;21;33;1
325;2;1;1;42;42;21;0
326;0;2;0;42;42;21;1
327;0;2;1;53;53;42;0
328;1;0;0;64;64;53;0
329;2;1;0;11;32;64;0
330;0;2;0;44;53;11;0
331;1;0;0;66;62;44;0
332;2;1;0;21;44;66;0
333;0;2;0;21;44;66;1
334;2;1;1;31;31;21;0
335;0;2;0;42;42;31;0
336;1;0;0;54;54;42;0
337;2;1;0;63;63;54;0
338;0;2;0;63;63;54;1
339;0;2;1;54;54;63;0
340;1;0;0;54;54;63;1
341;1;0;1;64;64;54;0
342;2;1;0;64;64;54;1
343;2;1;1;61;61;64;0
344;0;2;0;61;61;64;1
345;0;2;1;43;43;61;0
346;1;0;0;52;52;43;0
347;2;1;0;52;52;43;1
348;2;1;1;63;63;52;0
349;0;2;0;63;63;52;1
350;0;2;1;62;62;63;0
351;1;0;0;62;62;63;1
352;1;0;1;51;51;62;0
353;2;1;0;54;54;51;0
354;0;2;0;65;65;54;0
355;1;0;0;66;63;65;0
356;2;1;0;21;63;66;0
357;0;2;0;21;63;66;1
358;2;1;1;31;31;21;0
359;0;2;0;41;41;31;0
360;1;0;0;42;42;41;0
361;2;1;0;42;42;41;1
362;2;1;1;43;43;42;0
363;0;2;0;66;32;43;0
364;1;0;0;21;41;66;0
365;2;1;0;21;41;66;1
366;1;0;1;61;61;21;0
367;2;1;0;61;61;21;1
368;2;1;1;21;21;61;0
369;0;2;0;21;21;61;1
370;0;2;1;54;54;21;0
371;1;0;0;61;61;54;0
372;2;1;0;11;11;61;0
373;0;2;0;33;53;11;0
374;1;0;0;33;53;11;1
375;0;2;1;61;61;33;0
376;1;0;0;63;61;61;0
377;2;1;0;63;61;61;1
378;1;0;1;33;33;63;0
379;2;1;0;33;33;63;1
380;2;1;1;54;54;33;0
381;0;2;0;65;65;54;0
382;1;0;0;65;65;54;1
383;1;0;1;42;42;65;0
384;2;1;0;51;51;42;0
385;0;2;0;22;41;51;0
386;1;0;0;22;41;51;1
387;0;2;1;62;62;22;0
388;1;0;0;62;62;22;1
389;1;0;1;43;43;62;0
390;2;1;0;43;43;62;1
391;2;1;1;11;11;43;0
392;0;2;0;33;65;11;0
393;1;0;0;33;65;11;1
394;0;2;1;55;55;33;0
