count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
309;0;2;1;41;41;53;0
310;1;0;0;54;54;41;1
311;2;1;1;41;41;54;0
312;0;2;0;52;52;41;0
313;1;0;0;54;31;52;1
314;1;0;1;54;54;54;0
315;2;1;0;11;53;54;0
316;0;2;0;66;42;11;1
317;0;2;1;11;11;66;0
318;1;0;0;44;52;11;1
319;1;0;1;54;54;44;1
320;2;1;1;51;51;54;0
321;0;2;0;63;63;51;1
322;1;0;1;65;65;63;0
323;2;1;0;44;44;65;0
324;0;2;0;21;65;44;1
325;0;2;1;11;11;21;0
326;1;0;0;21;51;11;1
327;1;0;1;32;32;21;0
328;2;1;0;65;65;32;1
329;0;2;1;62;62;65;0
330;1;0;0;21;21;62;1
331;2;1;1;33;33;21;1
332;0;2;1;63;63;33;0
333;1;0;0;21;21;63;1
334;2;1;1;61;61;21;0
335;0;2;0;66;54;61;0
336;1;0;0;21;43;66;1
337;1;0;1;42;42;21;0
338;2;1;0;21;21;42;1
339;0;2;1;54;54;21;0
340;1;0;0;62;62;54;0
341;2;1;0;66;66;62;1
342;0;2;1;42;42;66;0
343;1;0;0;33;33;42;0
344;2;1;0;21;21;33;0
345;0;2;1;53;53;21;0
346;1;0;0;65;65;53;0
347;2;1;0;66;66;65;1
348;0;2;1;64;64;66;1
349;1;0;1;64;64;64;0
350;2;1;0;65;65;64;0
351;0;2;0;33;32;65;0
352;1;0;0;44;43;33;1
353;1;0;1;63;63;44;1
354;2;1;1;51;51;63;0
355;0;2;0;44;32;51;0
356;1;0;0;66;64;44;0
357;2;1;0;21;63;66;1
358;2;1;1;54;54;21;0
359;0;2;0;11;11;54;1
360;1;0;1;21;21;11;1
361;2;1;1;44;44;21;0
362;0;2;0;55;41;44;1
363;0;2;1;65;65;55;0
364;1;0;0;66;66;65;1
365;2;1;1;52;52;66;1
366;0;2;1;51;51;52;0
367;1;0;0;65;65;51;0
368;2;1;0;22;65;65;1
369;2;1;1;63;63;22;0
370;0;2;0;21;41;63;0
371;1;0;1;54;54;21;0
372;2;1;0;44;53;54;1
373;2;1;1;32;32;44;0
374;0;2;0;43;43;32;0
375;1;0;0;64;64;43;1
376;2;1;1;42;42;64;0
377;0;2;0;65;65;42;0
378;1;0;0;21;64;65;1
379;1;0;1;43;43;21;0
380;2;1;0;21;21;43;0
381;0;2;1;63;63;21;0
382;1;0;0;11;61;63;1
383;1;0;1;61;61;11;0
384;2;1;0;21;43;61;1
385;2;1;1;43;43;21;1
386;0;2;1;51;51;43;1
387;1;0;1;65;65;51;1
388;2;1;1;51;51;65;0
389;0;2;0;66;51;51;0
390;1;0;0;21;31;66;1
391;1;0;1;54;54;21;0
392;2;1;0;63;63;54;0
393;0;2;0;66;42;63;1
394;0;2;1;52;52;66;1
395;1;0;1;21;21;52;1
396;2;1;1;31;31;21;0
397;0;2;0;54;54;31;1
398;1;0;1;31;31;54;0
399;2;1;0;43;43;31;0
400;0;2;0;61;61;43;0
401;1;0;0;63;63;61;0
402;2;1;0;44;43;63;1
403;2;1;1;11;11;44;1
404;0;2;1;42;42;11;0
405;1;0;0;63;63;42;0
406;2;1;0;66;61;63;0
407;0;2;0;21;44;66;1
408;0;2;1;44;44;21;1
409;1;0;1;55;55;44;0
410;2;1;0;66;62;55;1
411;2;1;1;44;44;66;0
412;0;2;0;66;44;44;1
413;0;2;1;33;33;66;0
414;1;0;0;44;52;33;1
415;1;0;1;65;65;44;0
416;2;1;0;44;63;65;1
417;2;1;1;22;22;44;0
418;0;2;0;21;64;22;1
419;0;2;1;54;54;21;1
420;1;0;1;65;65;54;1
421;2;1;1;63;63;65;0
422;0;2;0;22;22;63;1
423;1;0;1;21;21;22;0
424;2;1;1;52;52;21;0
425;0;2;0;44;44;52;1
