count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
372;0;2;1;41;41;61;0
373;1;0;0;52;52;41;0
374;2;1;0;64;64;52;0
375;0;2;0;11;53;64;0
376;1;0;0;55;43;11;1
377;1;0;1;43;43;55;0
378;2;1;0;64;64;43;1
379;0;2;1;33;33;64;0
380;1;0;0;66;53;33;0
381;2;1;0;21;64;66;1
382;2;1;1;64;64;21;0
383;0;2;0;66;31;64;0
384;1;0;0;21;11;66;0
385;2;1;1;54;54;21;1
386;0;2;1;63;63;54;1
387;1;0;1;61;61;63;1
388;2;1;1;42;42;61;0
389;0;2;0;65;65;42;1
390;1;0;1;42;42;65;1
391;2;1;1;43;43;42;0
392;0;2;0;52;52;43;0
393;1;0;0;53;53;52;1
394;2;1;1;31;31;53;0
395;0;2;0;62;62;31;0
396;1;0;0;21;32;62;0
397;2;1;1;42;42;21;1
398;0;2;1;53;53;42;1
399;1;0;1;54;54;53;1
400;2;1;1;54;54;54;1
401;0;2;1;63;63;54;0
402;1;0;0;11;52;63;1
403;1;0;1;42;42;11;0
404;2;1;0;63;63;42;1
405;0;2;1;53;53;63;1
406;1;0;1;54;54;53;1
407;2;1;1;65;65;54;1
408;0;2;1;62;62;65;1
409;1;0;1;52;52;62;0
410;2;1;0;62;62;52;1
411;0;2;1;54;54;62;0
412;1;0;0;64;64;54;1
413;2;1;1;11;11;64;0
414;0;2;0;55;43;11;1
415;0;2;1;62;62;55;1
416;1;0;1;53;53;62;0
417;2;1;0;22;22;53;0
418;0;2;0;44;41;22;1
419;0;2;1;52;52;44;0
420;1;0;0;55;52;52;0
421;2;1;0;21;21;55;1
422;0;2;1;22;22;21;0
423;1;0;0;55;32;22;0
424;2;1;0;66;53;55;1
425;2;1;1;11;11;66;0
426;0;2;0;21;62;11;0
427;1;0;1;44;44;21;1
428;2;1;1;64;64;44;0
429;0;2;0;44;52;64;1
430;0;2;1;64;64;44;0
431;1;0;0;66;53;64;1
432;1;0;1;31;31;66;0
433;2;1;0;53;53;31;0
434;0;2;0;61;53;53;1
435;0;2;1;54;54;61;0
436;1;0;0;61;61;54;1
437;2;1;1;33;33;61;1
438;0;2;1;44;44;33;0
439;1;0;0;66;61;44;1
440;1;0;1;64;64;66;1
441;2;1;1;32;32;64;1
442;0;2;1;42;42;32;0
443;1;0;0;52;52;42;1
444;2;1;1;41;41;52;0
445;0;2;0;55;55;41;1
446;1;0;1;64;64;55;1
447;2;1;1;62;62;64;0
448;0;2;0;64;52;62;0
449;1;0;0;65;65;64;1
450;2;1;1;52;52;65;0
451;0;2;0;44;44;52;0
452;1;0;0;55;63;44;0
453;2;1;0;21;51;55;1
454;2;1;1;42;42;21;0
455;0;2;0;33;33;42;0
456;1;0;0;55;55;33;1
457;2;1;1;41;41;55;0
458;0;2;0;51;51;41;0
459;1;0;0;54;54;51;0
460;2;1;0;64;64;54;1
461;0;2;1;21;21;64;0
462;1;0;1;52;52;21;0
463;2;1;0;62;32;52;0
464;0;2;0;21;21;62;1
465;1;0;1;42;42;21;0
466;2;1;0;66;66;42;1
